class,image_path,name,xmax,xmin,ymax,ymin
3.0,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,365.8337097167969,289.21612548828125,221.01336669921875,169.94149780273438
3.0,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,426.15106201171875,308.654052734375,228.29635620117188,163.72779846191406
3.0,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,189.27972412109375,98.61549377441406,282.11602783203125,222.1918487548828
3.0,71f3f17d8304bc95d0d62eb96dd7b28b.jpg,GARBAGE,124.40473937988281,31.124319076538086,229.81103515625,163.53292846679688
3.0,40c5f1d019b1310035c8612267e5f6d8.jpg,GARBAGE,486.93023681640625,422.51666259765625,211.6934814453125,146.80523681640625
3.0,40c5f1d019b1310035c8612267e5f6d8.jpg,GARBAGE,321.85357666015625,239.06016540527344,215.01219177246094,146.75582885742188
3.0,40c5f1d019b1310035c8612267e5f6d8.jpg,GARBAGE,256.95062255859375,125.15312194824219,285.5437316894531,215.98855590820312
3.0,e8d9ca502c3d9704c864f690865faadc.jpg,GARBAGE,906.037353515625,811.4972534179688,265.6504821777344,213.02493286132812
3.0,e8d9ca502c3d9704c864f690865faadc.jpg,GARBAGE,358.2818603515625,298.76885986328125,267.9458312988281,226.17901611328125
4.0,3ccd9458e82c7f57610f124af55270e8.jpg,CONSTRUCTION_ROAD,727.7939453125,5.700439453125,361.9400329589844,137.30746459960938
4.0,3ccd9458e82c7f57610f124af55270e8.jpg,CONSTRUCTION_ROAD,959.3146362304688,448.79656982421875,364.663818359375,157.800048828125
0.0,317d08c617e65c6143c20dbd35db503c.jpg,GRAFFITI,304.93865966796875,0.0,238.19882202148438,98.33379364013672
0.0,317d08c617e65c6143c20dbd35db503c.jpg,GRAFFITI,309.3538818359375,147.04183959960938,217.71487426757812,111.69831848144531
0.0,15cdf65779a3ca480bb8c2babab17113.jpg,GRAFFITI,338.3213195800781,143.98634338378906,273.05853271484375,131.2158203125
3.0,0081b25823f23a536c9f1952491db636.jpg,GARBAGE,353.24365234375,247.2890625,313.3162841796875,238.80471801757812
9.0,f9555fca45bdc9005704886432cb1024.jpg,CLUTTER_SIDEWALK,960.0,418.2730407714844,379.14892578125,197.38568115234375
9.0,f9555fca45bdc9005704886432cb1024.jpg,CLUTTER_SIDEWALK,652.8893432617188,0.0,430.555908203125,218.50611877441406
0.0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,564.0335083007812,442.0014953613281,283.8168640136719,122.32504272460938
0.0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,393.7662353515625,203.228759765625,258.2311096191406,129.20550537109375
0.0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,960.0,800.5845947265625,287.4559631347656,119.6664047241211
4.0,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,350.1520690917969,0.0,336.4721374511719,96.28245544433594
4.0,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,898.0418701171875,411.53924560546875,336.0892333984375,137.2471160888672
4.0,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,621.6971435546875,184.4311065673828,341.9556884765625,120.80992126464844
4.0,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,959.5482177734375,771.026123046875,349.5949401855469,125.816650390625
7.0,e7d81dfc1e2f7470ea05eca9674c300f.jpg,BAD_BILLBOARD,733.9306640625,577.0914916992188,186.68641662597656,96.83293151855469
1.0,e7d81dfc1e2f7470ea05eca9674c300f.jpg,FADED_SIGNAGE,364.12054443359375,295.0104675292969,205.02598571777344,141.06082153320312
3.0,e7d81dfc1e2f7470ea05eca9674c300f.jpg,GARBAGE,263.78216552734375,213.66558837890625,279.2896423339844,240.91510009765625
4.0,e7d81dfc1e2f7470ea05eca9674c300f.jpg,CONSTRUCTION_ROAD,387.59368896484375,293.46405029296875,250.40365600585938,175.520751953125
9.0,e7d81dfc1e2f7470ea05eca9674c300f.jpg,CLUTTER_SIDEWALK,368.9023132324219,174.73179626464844,297.0753173828125,208.1569061279297
9.0,e7d81dfc1e2f7470ea05eca9674c300f.jpg,CLUTTER_SIDEWALK,264.5450439453125,1.0783882141113281,370.84698486328125,237.57839965820312
2.0,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,518.7913818359375,276.2572021484375,540.0,315.0040283203125
2.0,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,482.1825256347656,325.10174560546875,441.837158203125,229.41964721679688
2.0,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,506.40203857421875,368.64117431640625,300.54132080078125,215.9178466796875
2.0,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,190.159423828125,1.1314144134521484,472.4300537109375,275.4032897949219
2.0,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,960.0,718.816650390625,530.25634765625,317.8710021972656
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,537.2000732421875,176.59646606445312,524.20361328125,266.9087219238281
3.0,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,945.359130859375,787.9437255859375,433.206787109375,331.5557861328125
4.0,616b92b0ce6585b83a476994a6b7b2d1.jpg,CONSTRUCTION_ROAD,512.1636962890625,16.14898681640625,384.8206787109375,94.61761474609375
4.0,616b92b0ce6585b83a476994a6b7b2d1.jpg,CONSTRUCTION_ROAD,956.64208984375,279.8635559082031,397.6551818847656,95.3763656616211
4.0,616b92b0ce6585b83a476994a6b7b2d1.jpg,CONSTRUCTION_ROAD,229.47637939453125,0.12749862670898438,374.31689453125,85.02461242675781
9.0,1b98ab0a5b161d1b052087c84af61bf8.jpg,CLUTTER_SIDEWALK,553.491943359375,3.24957275390625,378.71881103515625,185.95106506347656
9.0,1b98ab0a5b161d1b052087c84af61bf8.jpg,CLUTTER_SIDEWALK,960.0,691.4757690429688,380.9383850097656,189.57162475585938
3.0,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,715.2283325195312,625.0342407226562,306.81634521484375,242.85006713867188
3.0,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,456.44268798828125,341.38848876953125,314.1559753417969,249.58529663085938
3.0,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,209.35345458984375,108.38429260253906,311.22747802734375,240.0615234375
3.0,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,824.67822265625,693.5567626953125,328.2218017578125,256.9868469238281
3.0,94a08cf6618f19d9f62f68318ee6ba3f.jpg,GARBAGE,365.3439636230469,252.92868041992188,302.2615966796875,235.28453063964844
9.0,a72a6a4b25811e9260bc9a58a50891e9.jpg,CLUTTER_SIDEWALK,547.46875,250.6347198486328,294.596435546875,119.0029296875
3.0,facb829edc90f7791c983c2e712fff5a.jpg,GARBAGE,286.909423828125,102.42510986328125,493.99688720703125,382.181884765625
3.0,f8fe81f02d1df474b68caf7943c0fe6b.jpg,GARBAGE,0.0,0.0,0.0,0.0
3.0,abfa406f2948f52722b1e1ecc88d9d97.jpg,GARBAGE,361.1131591796875,262.7449645996094,260.6072998046875,199.95680236816406
3.0,ad173f3a9b7403f69b0240b426bb01fb.jpg,GARBAGE,0.0,0.0,0.0,0.0
4.0,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,272.92388916015625,0.0,291.73876953125,135.64210510253906
3.0,8f93ded5771ccfb2e13548e483ba0b81.jpg,GARBAGE,960.0,878.65234375,450.8245849609375,377.095947265625
4.0,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,431.001708984375,314.45159912109375,228.01406860351562,159.0960693359375
4.0,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,458.84527587890625,364.81011962890625,223.95416259765625,165.46890258789062
3.0,dfc1eb20c5250a668c482ad92eadd978.jpg,GARBAGE,346.7811584472656,211.09515380859375,284.4732666015625,194.02651977539062
3.0,dfc1eb20c5250a668c482ad92eadd978.jpg,GARBAGE,226.4652557373047,147.30181884765625,269.5721435546875,211.03738403320312
9.0,dfc1eb20c5250a668c482ad92eadd978.jpg,CLUTTER_SIDEWALK,550.3071899414062,239.55645751953125,327.10504150390625,205.0711212158203
9.0,1d0d1d947da60e54579682c4e4886c76.jpg,CLUTTER_SIDEWALK,843.5263671875,538.0670166015625,204.88160705566406,139.60153198242188
2.0,0c4abc2dccfa07888fce220461eb83fb.jpg,POTHOLES,739.3368530273438,596.9840698242188,417.8668212890625,278.2902526855469
2.0,0c4abc2dccfa07888fce220461eb83fb.jpg,POTHOLES,876.2733764648438,662.810791015625,507.8994140625,357.4395751953125
3.0,0c4abc2dccfa07888fce220461eb83fb.jpg,GARBAGE,603.6032104492188,540.7401733398438,281.85552978515625,232.5223846435547
3.0,86a868b35b06d80f581c7400df0c50a4.jpg,GARBAGE,822.9073486328125,760.361083984375,251.02023315429688,205.62930297851562
8.0,86a868b35b06d80f581c7400df0c50a4.jpg,SAND_ON_ROAD,691.6019287109375,612.7310180664062,234.40542602539062,183.68081665039062
8.0,86a868b35b06d80f581c7400df0c50a4.jpg,SAND_ON_ROAD,601.2091064453125,546.3485107421875,231.2821044921875,189.22113037109375
9.0,a50eb10529042e49c8545b5f2a165b1b.jpg,CLUTTER_SIDEWALK,745.7803955078125,0.0,537.0414428710938,217.4249725341797
9.0,a50eb10529042e49c8545b5f2a165b1b.jpg,CLUTTER_SIDEWALK,959.8226318359375,652.110107421875,540.0,218.1595001220703
7.0,d5e51342e6c73df1afd5c0ca1d511826.jpg,BAD_BILLBOARD,675.6824340820312,413.9674987792969,92.89625549316406,0.0
7.0,d5e51342e6c73df1afd5c0ca1d511826.jpg,BAD_BILLBOARD,948.9227294921875,791.9678955078125,117.72550964355469,21.47328758239746
3.0,1d8f1c3fac226c93b743a6b9b92c1a8b.jpg,GARBAGE,381.6644287109375,223.73597717285156,306.7304992675781,229.03024291992188
3.0,1d8f1c3fac226c93b743a6b9b92c1a8b.jpg,GARBAGE,522.2776489257812,443.40020751953125,264.5230712890625,209.80325317382812
9.0,7b4e338911777cd6461340b43bde53b4.jpg,CLUTTER_SIDEWALK,572.9605712890625,281.43255615234375,254.50057983398438,172.4199676513672
9.0,7b4e338911777cd6461340b43bde53b4.jpg,CLUTTER_SIDEWALK,393.75579833984375,23.476306915283203,251.56283569335938,167.8654327392578
3.0,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,932.1326904296875,854.887451171875,191.51678466796875,145.94717407226562
9.0,7b4e338911777cd6461340b43bde53b4.jpg,CLUTTER_SIDEWALK,960.0,724.1475830078125,270.91961669921875,179.83660888671875
9.0,7b4e338911777cd6461340b43bde53b4.jpg,CLUTTER_SIDEWALK,843.3836669921875,447.44000244140625,266.4580078125,168.87355041503906
3.0,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,46.16710662841797,0.0,185.40634155273438,146.4385528564453
3.0,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,136.7322998046875,82.29586029052734,188.111083984375,152.47573852539062
3.0,7b4e338911777cd6461340b43bde53b4.jpg,GARBAGE,752.4019775390625,676.782958984375,193.45765686035156,140.4449005126953
2.0,481a302916c1db1b07fdd6034971463e.jpg,POTHOLES,960.0,790.3013916015625,400.11260986328125,270.33447265625
7.0,ed8848c4ce41d9ba70d6d1ab364094ed.jpg,BAD_BILLBOARD,770.3226928710938,616.2625732421875,258.83251953125,183.74453735351562
7.0,ed8848c4ce41d9ba70d6d1ab364094ed.jpg,BAD_BILLBOARD,673.7139892578125,568.6705322265625,261.179931640625,191.11363220214844
3.0,1f78d1e2fcb172e47dbace11464172d7.jpg,GARBAGE,63.54217529296875,16.270723342895508,396.39892578125,349.572265625
7.0,8ea2dbf6e30f90acae2c8ac562e018d4.jpg,BAD_BILLBOARD,958.65234375,761.4970703125,232.90625,147.16439819335938
7.0,8ea2dbf6e30f90acae2c8ac562e018d4.jpg,BAD_BILLBOARD,854.0477294921875,603.6981201171875,238.07962036132812,144.10751342773438
3.0,282126442dc34a84018af0ab797f22cd.jpg,GARBAGE,143.37881469726562,74.8513412475586,288.9413757324219,244.18923950195312
3.0,282126442dc34a84018af0ab797f22cd.jpg,GARBAGE,827.2564697265625,716.6893310546875,312.96160888671875,231.43167114257812
3.0,282126442dc34a84018af0ab797f22cd.jpg,GARBAGE,260.4081115722656,170.8249053955078,257.5972595214844,167.18736267089844
3.0,36312433f6e5b26c36aedc4d08c2ff6d.jpg,GARBAGE,634.2852783203125,562.1182861328125,228.4190673828125,170.69232177734375
8.0,36312433f6e5b26c36aedc4d08c2ff6d.jpg,SAND_ON_ROAD,464.1894836425781,356.232177734375,243.15353393554688,155.36990356445312
3.0,bec67d65b97de6fdc914e3ace93e8dbb.jpg,GARBAGE,165.2144775390625,84.63247680664062,277.5001220703125,222.63006591796875
4.0,f323e5e697ebb8d27172ed3569054014.jpg,CONSTRUCTION_ROAD,247.51702880859375,0.17559814453125,277.5924072265625,196.84521484375
4.0,f323e5e697ebb8d27172ed3569054014.jpg,CONSTRUCTION_ROAD,443.7811279296875,232.4425506591797,247.2600860595703,191.06419372558594
4.0,f323e5e697ebb8d27172ed3569054014.jpg,CONSTRUCTION_ROAD,527.5569458007812,351.92425537109375,236.87872314453125,181.810791015625
3.0,1b1f9b26b286e207e1cd783b1b5cf8f1.jpg,GARBAGE,0.0,0.0,0.0,0.0
9.0,df658c50d4ca820a5704c1dcdfdc4704.jpg,CLUTTER_SIDEWALK,960.0,263.2499084472656,520.9063720703125,176.16903686523438
9.0,df658c50d4ca820a5704c1dcdfdc4704.jpg,CLUTTER_SIDEWALK,600.0551147460938,0.0,510.66009521484375,168.77212524414062
3.0,df658c50d4ca820a5704c1dcdfdc4704.jpg,GARBAGE,960.0,645.9185791015625,256.3497314453125,84.51173400878906
3.0,a7f9af86a95dc0a502f4570edc234fb6.jpg,GARBAGE,0.0,0.0,0.0,0.0
3.0,e625e1eedb99a4989532c68859730928.jpg,GARBAGE,390.3170471191406,275.0247497558594,168.68743896484375,101.20548248291016
0.0,e625e1eedb99a4989532c68859730928.jpg,GRAFFITI,291.0970764160156,190.74716186523438,142.0385284423828,89.10113525390625
0.0,e625e1eedb99a4989532c68859730928.jpg,GRAFFITI,332.19873046875,262.918701171875,136.84609985351562,98.27275085449219
3.0,027a4ea75b44bb19e5462d550af31565.jpg,GARBAGE,0.0,0.0,0.0,0.0
3.0,386d07335582f35660e9acf0f83c9fb4.jpg,GARBAGE,323.4463195800781,267.5318908691406,286.53509521484375,242.8663787841797
3.0,43db34652c1b06cbfb90a42481e76fca.jpg,GARBAGE,339.79144287109375,261.3875732421875,253.36395263671875,202.4388427734375
3.0,43db34652c1b06cbfb90a42481e76fca.jpg,GARBAGE,310.8040771484375,219.27188110351562,306.7694396972656,257.4140930175781
3.0,43db34652c1b06cbfb90a42481e76fca.jpg,GARBAGE,489.89483642578125,429.4508972167969,232.57733154296875,176.11517333984375
3.0,43db34652c1b06cbfb90a42481e76fca.jpg,GARBAGE,338.01971435546875,284.04876708984375,351.01336669921875,324.38238525390625
9.0,79426e9c7d35ee4a09bf1d059f3eceef.jpg,CLUTTER_SIDEWALK,502.74298095703125,0.0,537.5575561523438,215.58078002929688
9.0,79426e9c7d35ee4a09bf1d059f3eceef.jpg,CLUTTER_SIDEWALK,959.9395751953125,162.8440704345703,540.0,230.85960388183594
3.0,79426e9c7d35ee4a09bf1d059f3eceef.jpg,GARBAGE,659.504638671875,588.8175659179688,247.13328552246094,174.42356872558594
4.0,c0f7c6d6e8dc72bdb616a96ba1431813.jpg,CONSTRUCTION_ROAD,939.8671875,599.1507568359375,252.3625946044922,134.0871124267578
9.0,c0f7c6d6e8dc72bdb616a96ba1431813.jpg,CLUTTER_SIDEWALK,696.3792114257812,1.5683212280273438,539.2821655273438,280.33782958984375
9.0,c0f7c6d6e8dc72bdb616a96ba1431813.jpg,CLUTTER_SIDEWALK,958.8907470703125,349.4298095703125,540.0,284.816162109375
7.0,c0f7c6d6e8dc72bdb616a96ba1431813.jpg,BAD_BILLBOARD,453.4893493652344,222.8292236328125,114.93592834472656,5.153903961181641
7.0,c0f7c6d6e8dc72bdb616a96ba1431813.jpg,BAD_BILLBOARD,622.9351806640625,324.3138427734375,118.74760437011719,15.728170394897461
0.0,87ca156667e1255ddc51858577f9fcde.jpg,GRAFFITI,789.307373046875,40.15129852294922,470.19268798828125,76.7157211303711
3.0,87ca156667e1255ddc51858577f9fcde.jpg,GARBAGE,70.95695495605469,0.0,442.14361572265625,331.7685546875
3.0,b428f7dee7fa207cd15a00123b99f816.jpg,GARBAGE,764.6419677734375,702.6762084960938,285.4246520996094,247.33755493164062
3.0,ee17aaaa415a229b3e574d5b6e6ca3fa.jpg,GARBAGE,501.9048156738281,447.8038330078125,266.8370361328125,221.49366760253906
3.0,6a17c471c4381cffeb530b9a78f737c7.jpg,GARBAGE,960.0,847.9762573242188,305.6302795410156,231.51235961914062
2.0,6a17c471c4381cffeb530b9a78f737c7.jpg,POTHOLES,680.9624633789062,304.1187744140625,454.2481384277344,330.0938415527344
2.0,0ca5718f791e6057faf260086330f9a9.jpg,POTHOLES,722.364013671875,298.9429626464844,472.278076171875,309.0479736328125
3.0,0ca5718f791e6057faf260086330f9a9.jpg,GARBAGE,203.18499755859375,104.34464263916016,434.0393371582031,371.7792663574219
9.0,b419da87e246bf216c228fb4a094a2da.jpg,CLUTTER_SIDEWALK,388.2453918457031,0.0,329.42138671875,167.4549560546875
9.0,b419da87e246bf216c228fb4a094a2da.jpg,CLUTTER_SIDEWALK,456.6570739746094,259.27001953125,226.78814697265625,157.4228515625
8.0,b419da87e246bf216c228fb4a094a2da.jpg,SAND_ON_ROAD,724.205078125,550.0712890625,216.060791015625,126.31925964355469
8.0,b419da87e246bf216c228fb4a094a2da.jpg,SAND_ON_ROAD,901.0555419921875,646.6612548828125,253.19293212890625,109.36235046386719
9.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,CLUTTER_SIDEWALK,445.65106201171875,1.1693115234375,283.1529235839844,191.29664611816406
3.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,GARBAGE,307.8701171875,225.88107299804688,346.4830322265625,284.9544372558594
3.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,GARBAGE,560.9532470703125,472.64862060546875,282.252197265625,223.54226684570312
9.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,CLUTTER_SIDEWALK,920.0081176757812,366.8072509765625,317.1369934082031,209.98355102539062
3.0,ca5275d8d645ff6c4bdb4d14568eef7f.jpg,GARBAGE,220.37570190429688,136.01617431640625,334.5665283203125,290.3297424316406
3.0,426a191f5cb814176097dd08e09eab5d.jpg,GARBAGE,930.6179809570312,780.4850463867188,268.4320373535156,191.715576171875
4.0,49bba75961d964a80c99cb229f1232b7.jpg,CONSTRUCTION_ROAD,960.0,403.2520751953125,417.4259033203125,132.83120727539062
4.0,49bba75961d964a80c99cb229f1232b7.jpg,CONSTRUCTION_ROAD,384.5895080566406,0.6417617797851562,392.8711853027344,112.18907165527344
4.0,49bba75961d964a80c99cb229f1232b7.jpg,CONSTRUCTION_ROAD,606.2396850585938,195.95114135742188,395.1966247558594,130.47286987304688
2.0,28fa1f7b97cdc6e799cc5ee452ac8437.jpg,POTHOLES,664.765625,336.60943603515625,507.5003662109375,331.2603759765625
2.0,28fa1f7b97cdc6e799cc5ee452ac8437.jpg,POTHOLES,825.7061767578125,544.2727661132812,539.342041015625,354.8299255371094
3.0,d6eee792d5e1a4900bbff9f9c0692665.jpg,GARBAGE,480.824951171875,389.47076416015625,292.92523193359375,225.25436401367188
3.0,d6eee792d5e1a4900bbff9f9c0692665.jpg,GARBAGE,229.98385620117188,189.80108642578125,269.7150573730469,226.2734375
3.0,b63e77a0b9bd26cfff3450df047cebae.jpg,GARBAGE,879.8710327148438,776.9595336914062,331.0891418457031,238.46142578125
3.0,b63e77a0b9bd26cfff3450df047cebae.jpg,GARBAGE,869.406005859375,810.0721435546875,254.4246826171875,179.9681396484375
4.0,b6c51082e8fcda21221cbd628a7b2124.jpg,CONSTRUCTION_ROAD,958.2235107421875,365.52777099609375,523.22802734375,164.25257873535156
4.0,b6c51082e8fcda21221cbd628a7b2124.jpg,CONSTRUCTION_ROAD,546.31884765625,0.0,540.0,208.11911010742188
3.0,31300bc143de27d030717fd56be404f5.jpg,GARBAGE,316.5213928222656,227.4969482421875,276.8836364746094,228.43353271484375
3.0,31300bc143de27d030717fd56be404f5.jpg,GARBAGE,125.38021087646484,69.07136535644531,329.7537841796875,287.640869140625
7.0,31300bc143de27d030717fd56be404f5.jpg,BAD_BILLBOARD,659.941650390625,599.8402709960938,206.71078491210938,169.20338439941406
7.0,7b9adb80781158594f6d042f6173ca73.jpg,BAD_BILLBOARD,555.7666625976562,456.66448974609375,153.41615295410156,83.7685775756836
3.0,794eff02e39a6baeed5445eb75974602.jpg,GARBAGE,165.7152099609375,48.193382263183594,244.80999755859375,191.21768188476562
3.0,794eff02e39a6baeed5445eb75974602.jpg,GARBAGE,53.460147857666016,0.07716751098632812,254.37103271484375,196.28086853027344
3.0,794eff02e39a6baeed5445eb75974602.jpg,GARBAGE,109.5245132446289,18.44533920288086,252.09979248046875,203.5228271484375
3.0,669e038f8c5d468deecc2fa33f215d13.jpg,GARBAGE,623.00634765625,493.05377197265625,366.4678955078125,261.5531005859375
3.0,669e038f8c5d468deecc2fa33f215d13.jpg,GARBAGE,532.3095092773438,410.12371826171875,361.46221923828125,271.95526123046875
0.0,669e038f8c5d468deecc2fa33f215d13.jpg,GRAFFITI,667.63232421875,514.922119140625,286.94244384765625,195.7753143310547
3.0,669e038f8c5d468deecc2fa33f215d13.jpg,GARBAGE,415.6097717285156,297.1302490234375,353.91070556640625,280.8492126464844
3.0,669e038f8c5d468deecc2fa33f215d13.jpg,GARBAGE,860.3856811523438,748.1885986328125,364.4976806640625,295.18426513671875
3.0,d9acd99f37f6d8d5bd74194f064c7f5d.jpg,GARBAGE,599.5203857421875,456.9700927734375,384.3701477050781,257.53302001953125
3.0,d9acd99f37f6d8d5bd74194f064c7f5d.jpg,GARBAGE,706.0399780273438,545.281005859375,392.47503662109375,271.06689453125
3.0,02710df871b98a873d401e304cdfd48b.jpg,GARBAGE,0.0,0.0,0.0,0.0
9.0,8712b7775012e2de10ebf138e6792fa5.jpg,CLUTTER_SIDEWALK,726.2422485351562,408.7733459472656,327.60577392578125,157.5355224609375
9.0,8712b7775012e2de10ebf138e6792fa5.jpg,CLUTTER_SIDEWALK,821.4962158203125,615.083251953125,213.84649658203125,133.0595245361328
4.0,77c01de98601411204637d6ca66fd968.jpg,CONSTRUCTION_ROAD,959.694580078125,475.4257507324219,300.8008117675781,118.81221008300781
3.0,77c01de98601411204637d6ca66fd968.jpg,GARBAGE,535.1783447265625,422.36761474609375,286.4116516113281,225.8909912109375
4.0,77c01de98601411204637d6ca66fd968.jpg,CONSTRUCTION_ROAD,655.081787109375,237.07754516601562,290.0596618652344,127.25929260253906
8.0,8084cbf559d93466e51707a16c4766dc.jpg,SAND_ON_ROAD,676.422607421875,615.6483154296875,188.10012817382812,143.60397338867188
8.0,0bd7e6fb8d2002b30f524213b88bd5c8.jpg,SAND_ON_ROAD,609.4144287109375,533.629638671875,226.501953125,164.63876342773438
9.0,015ee63e99a9f68fa48987ddeb39760b.jpg,CLUTTER_SIDEWALK,225.77110290527344,0.3493537902832031,257.43951416015625,158.34547424316406
9.0,015ee63e99a9f68fa48987ddeb39760b.jpg,CLUTTER_SIDEWALK,428.6324157714844,202.75442504882812,240.54258728027344,166.07595825195312
3.0,63e67a7687d91810c69239e953c68d5b.jpg,GARBAGE,879.0660400390625,747.7962646484375,236.851318359375,158.1313018798828
9.0,609760ab21b3bf9c19e1bfc2c6aa21bf.jpg,CLUTTER_SIDEWALK,958.01953125,640.7412109375,337.4103698730469,260.9894714355469
3.0,6314060b6cba662ef16ae8e2b643589a.jpg,GARBAGE,577.5328369140625,476.3577880859375,321.423583984375,231.2900390625
3.0,6314060b6cba662ef16ae8e2b643589a.jpg,GARBAGE,608.8800659179688,512.279541015625,265.2315673828125,183.7221221923828
3.0,6314060b6cba662ef16ae8e2b643589a.jpg,GARBAGE,610.1951904296875,509.92803955078125,471.9604797363281,400.9803771972656
4.0,496358c81f44f8a15bcb3ec77e865644.jpg,CONSTRUCTION_ROAD,599.4920043945312,294.2615966796875,331.3440246582031,200.24114990234375
4.0,496358c81f44f8a15bcb3ec77e865644.jpg,CONSTRUCTION_ROAD,370.5301513671875,0.0,331.00482177734375,181.96266174316406
3.0,46b2f729cc6f9d1a5573b359e4ccd407.jpg,GARBAGE,0.0,0.0,0.0,0.0
3.0,067ceed0e568f0fec9e420fa2e3a7e56.jpg,GARBAGE,779.728759765625,690.5170288085938,223.00457763671875,171.10687255859375
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,497.9837951660156,113.25931549072266,330.9004821777344,172.4691162109375
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,950.46337890625,597.910888671875,376.10394287109375,191.46832275390625
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,268.67755126953125,0.0,333.664794921875,157.76016235351562
4.0,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,707.55078125,358.2301940917969,314.800537109375,172.6566162109375
7.0,ab423aac4d90767847f9833fa1cb8dff.jpg,BAD_BILLBOARD,960.0,818.0565185546875,237.58251953125,153.82876586914062
3.0,ab423aac4d90767847f9833fa1cb8dff.jpg,GARBAGE,473.0682373046875,395.6104736328125,373.72515869140625,319.6766357421875
2.0,bd3546279976f5cdaf14373f038c66cd.jpg,POTHOLES,544.1319580078125,328.7970275878906,385.42413330078125,277.2554016113281
4.0,b91c221c5eb1530f9e98e37e983ad62d.jpg,CONSTRUCTION_ROAD,508.86907958984375,2.88446044921875,282.3676452636719,122.0628433227539
3.0,b91c221c5eb1530f9e98e37e983ad62d.jpg,GARBAGE,733.8373413085938,592.7298583984375,187.42332458496094,113.64447021484375
4.0,b91c221c5eb1530f9e98e37e983ad62d.jpg,CONSTRUCTION_ROAD,795.68994140625,326.2703857421875,294.27215576171875,117.67298126220703
4.0,b91c221c5eb1530f9e98e37e983ad62d.jpg,CONSTRUCTION_ROAD,955.1190185546875,615.1302490234375,291.2267761230469,115.54132080078125
3.0,b91c221c5eb1530f9e98e37e983ad62d.jpg,GARBAGE,810.214599609375,680.36376953125,186.07989501953125,111.53675079345703
4.0,b91c221c5eb1530f9e98e37e983ad62d.jpg,CONSTRUCTION_ROAD,960.0,810.8992919921875,259.11029052734375,121.7636489868164
2.0,1c308afcb1c70727801b8fa3ec846ace.jpg,POTHOLES,620.9625244140625,176.01089477539062,540.0,320.1522521972656
3.0,91b960e323b8ea15cdc156a01a2d908b.jpg,GARBAGE,0.0,0.0,0.0,0.0
4.0,2806e5ba5a7aa0997b2acbd62db34cd6.jpg,CONSTRUCTION_ROAD,958.6213989257812,625.3928833007812,360.12445068359375,129.5886993408203
2.0,8cad3e6ebec980da90c42a9de0a5166c.jpg,POTHOLES,502.07696533203125,339.03466796875,537.3165283203125,275.70819091796875
9.0,a6e8d748fc9a53d338e694288aad36d9.jpg,CLUTTER_SIDEWALK,646.1878051757812,0.0,356.0501708984375,180.71389770507812
2.0,4b11d1a698aad933724b08548c0f5ced.jpg,POTHOLES,550.4047241210938,430.17047119140625,432.515380859375,223.02259826660156
2.0,4b11d1a698aad933724b08548c0f5ced.jpg,POTHOLES,562.620849609375,437.09490966796875,540.0,335.1551513671875
